Produs,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
Raw Mango Cooler,-2.0260062906841325,0.4530326319697888,0.10969265537132247,-0.13619551666603938,0.4008228567896571,-0.08084109947348166,-0.1309179628182322,0.045224654241781896,-0.06387395927588442,0.0009549323651492401
Mix Berry Cooler,-2.096491971295227,0.5315360143734568,0.10672083763046929,-0.1564150023592701,0.3297786437209291,-0.054242810386296594,-0.10816319823680258,0.03509300416623011,0.07135598294240773,0.0117378568156025
Sweet Lime Beverage,-2.0310069514899145,1.2891290271523357,0.20223863258577532,-0.29303874096230526,0.3995156925975756,-0.16008779774657025,-0.15968788524652971,0.022463257048450914,0.03454326806818918,0.009238218825264925
Iced Americano,-1.337268580545103,0.2920539660877197,0.0024714763030725894,-0.06687138373884784,-0.05278261652625513,-0.02183048708698805,0.16786967893698687,-0.0028440943735570964,-0.010099336577025431,0.009874462401257276
American Mud Pie Shake,0.6720305454015585,3.5320851593872664,0.08839435196896704,0.17301572891919267,-1.0533704286251342,0.1459811980952,0.12059318533957812,0.06319572270245755,-0.22842626954803116,-0.024393448742120207
Soft serve cone,-1.8105239387765237,-0.7026243851536709,-0.07162217621593259,0.08034887423228225,0.08800427859010106,-0.005409209886361854,0.039344314590029544,0.025131218899974158,0.01721367080224984,0.014213402052622818
McSwirl ChocoDip,-1.052895450973829,-0.1105168679010714,-0.10878686993797303,0.294311703784657,-0.48725341158102414,-0.05197250389757443,-0.1450503323051663,-0.02733634647124773,0.0890413160504515,0.04555493809543894
Regular Soft Serve: Hot Fudge,-1.4804054735497192,-0.1686597543920538,-0.049728946150122175,0.0947492605937442,-0.17740856497974594,-0.07856153706112042,-0.00048317472471327974,-0.03796232236345402,-0.061408699829707356,0.025946608819286582
Medium Soft Serve: Hot Fudge,-0.8633407144510283,0.792144957200097,-0.0026715130004205975,0.08766022030659941,-0.4083937773397114,-0.058996206456987776,0.045664575059998075,-0.0630370022102752,-0.11420283443195992,0.021983931006103182
Regular Soft Serve: Strawberry,-1.8275538478056537,-0.08493359461059026,-0.002192525767996604,-0.039321896863391576,0.06847955348241667,-0.04588163054641757,0.03654452541420865,-0.022356544900008345,-0.03241016893683424,0.01792338551245079
Medium Soft Serve: Strawberry,-1.5589395486015756,0.96026874287874,0.09366421736707047,-0.18059869910468432,0.08296299019257464,0.008006430207136251,0.1186143502056787,-0.03135300930477926,-0.057510030368749174,0.0062957972938362475
Regular Soft Serve: Brownie with Hot Fudge,-0.9383920069775344,0.5600330861197949,-0.016206983409543754,0.17133847299134183,-0.011054190614517274,0.254803273927127,0.06355262348508657,0.05536096894875516,0.05799574666421596,-0.0010814523204144115
