Produs,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
Medium Sprite,0.0059562617262239,0.019306589246050377,0.0008152900770163172,0.0029427328003637627,0.0024561765452710024,0.0034698210897680074,0.0022573529330633334,5.143950432357367e-05,0.0034433305636028763,0.0009022111785505118
Large Sprite,0.005052570780219628,0.0585428087355174,0.0021263668118170196,0.007394421802545064,0.004034112437356332,0.005638430949205521,0.0028033322065920347,0.0001008929795618673,0.006807256011125402,0.0005582331067133636
Coke Float,0.004390411649520288,0.0033083759253040904,0.0001289382819848636,0.0006389419660241747,0.00031907311449746605,0.0013578544240681837,9.324924998674089e-05,7.095449917508218e-05,0.00010730709182740256,0.0007160055073350254
Fanta Float,0.004154650606548317,0.005726559773328166,0.00021870894651973888,0.0009524886861578725,0.0005485970210295743,0.001829090879127537,0.00021989916007116906,4.560075646200722e-05,1.4050381203395667e-05,0.0004726571075680648
Sprite Float,0.004308296402592184,0.004443175194923154,0.00016772645683393568,0.0007891855083710152,0.00037823879820303213,0.0014921869688507624,0.00011260292612201812,7.113431917246745e-05,0.0001267929624438004,0.0006632445516766048
Coke Zero Can,0.008146241669306121,0.009488342434077007,0.00012864983967521415,0.000348934943033545,0.00044603170437538126,0.0006258379836490369,0.0015758775384373913,3.494692800243192e-06,6.345529754491124e-05,0.002126808661557568
Vedica Natural Mineral Water,0.00829202754674904,0.009468141777813617,0.00013630041116225253,0.00034447291858785397,0.000322667580084436,0.0004924188698093435,0.0012675428522730104,8.816289061576602e-08,6.7984596524727324e-06,0.0019558612168843695
Mustard diping sauce,0.003711621340125547,0.003984841430840953,5.675569948691078e-07,0.0009106155503224866,8.510348446649077e-05,0.0015585412650050484,0.008452103395765636,0.006375758107421115,0.0063145211504413426,0.00747112807834341
BBQ diping sauce,0.005962601182909816,0.003458717541647628,3.755838019956311e-05,0.00029818356440050527,0.0018867827431571986,0.0002991145603756914,2.023455850189554e-05,7.409014327988243e-06,0.00635609435926395,3.6527552326380837e-07
Chilli Sauce,0.007730377173635167,0.007882531758408457,8.81723894529736e-05,0.00027131353371601363,0.0008175899540181375,0.0007903959444559792,0.0020485335187913054,4.8930483239958093e-05,0.0007117175854784853,0.0008701976820721694
Piri Piri Mix,0.005371798815196096,0.008900018972643824,2.461487737464285e-05,0.00042856824627954623,0.00631506900323599,0.0049647533261600995,0.01026196644567806,0.0018042923328346059,0.03495226896453118,0.0005230633327816938
Tomato Ketchup Sachets,0.002568683461043592,0.007788435880430369,1.0555581333638823e-05,0.0028374139360826845,0.00018250337256216443,0.0019718143012163723,0.0343990567356554,0.41958379832875925,0.018985991316038685,0.40912838268384577
Maple Syrup,0.006005354413702582,0.0004395077116783603,1.3884915024900627e-05,8.766076421318401e-05,0.001405231530939265,0.004280192327136185,0.0039298782385973315,0.0003062502841645116,0.008153893966158683,2.7653947918910962e-05
Cheese Slice,0.003347728217046996,0.00919405285484523,0.00029725313358939116,0.0002041789238697625,0.00041039080269798784,0.004415772135066839,0.0033502617454929332,0.0001618113677910474,0.0008593156239813494,0.0014717404636421438
Sweet Corn,0.006203482091982199,0.006646547825043856,0.0001109015042926707,0.00036715597899951625,0.0006523808248517847,0.00017469254056142646,0.00031347496461444214,4.76695414228772e-06,0.0005736400794695851,0.000854574488917118
Mixed Fruit Beverage,0.00607188238929463,0.0013669115079463683,3.4944531420782795e-05,0.00018105873303696799,0.0006075491543004651,0.0043201627828333205,0.015551432992883168,0.0022592483017730234,0.024788997499688794,0.00017985097723740705
